url,type
http://extrememortgagesolutions.com.au/index.html,malicious
pes-patch.com/2008/12/east-end-park-stadium-dunfermline-fife-scotland-by-ianscott42.html,non - malicious
http://metro.co.uk/2015/05/13/the-oldest-working-nurse-in-america-has-just-turned-90-and-shes-a-total-inspiration-5194871/,non - malicious
videosurf.com/ellen-bry-29826,non - malicious
http://www.afrikaansealbinos.nl/index.php/nl/nieuws/237-mooie-giften-voor-de-stichting.html,malicious
kansascity.royals.mlb.com/team/draft.jsp?c_id=kc&year=2007,non - malicious
http://networktrendsnow.com/component/mailto/index.html?type=raw&tmpl=component&link=aHR0cDovL25ldHdvcmt0cmVuZHNub3cuY29tL3RlbS10cmVuZHMvbXVzaW5ncy81OS1hZG1pbg==,malicious
manta.com/ic/mt6j5jm/ca/centre-d-accueil-marcelle-ferron,non - malicious
nowtorrents.com/torrents/andre-reiu.html,non - malicious
youtube.com/watch?v=gdW91VxSfpk,non - malicious
sputnikmusic.com/bands/Quo-Vadis/1099/,non - malicious
brianswoverland.000webhostapp.com,malicious
fialkowska.com/discography.aspx,non - malicious
collegebasketball.rivals.com/content.asp?SID=1146&CID=600174,non - malicious
facebook.com/pages/Canal-D/34470738911,non - malicious
http://www.nhs.uk/aboutNHSChoices/aboutnhschoices/Aboutus/Pages/Editorialpolicy.aspx,non - malicious
wn.com/Pierrefonds-Roxboro,non - malicious
http://likemag.com/de/auch-schon-mal-gefragt-wofur-das-extra-loch-im-schuh-ist-wenn-du-joggst-musst-du-das-wissen,non - malicious
super70s.com/Super70s/Sports/WHA/1976-77/,non - malicious
http://www.feuerwehr-werl.de/index.php?option=com_reports2&view=show&Itemid=27&id=592&Monat=0&department=0&data=0&all=,malicious
http://ameblo.jp/summary/keyword/INAC%E7%A5%9E%E6%88%B8%E3%83%AC%E3%82%AA%E3%83%8D%E3%83%83%E3%82%B5,non - malicious
rootsweb.ancestry.com/~mnwabash/birthdeath.htm,non - malicious
http://www.gypsyspirit.eu/cz/kategorie,malicious
pxfulevs.com,malicious
http://www.trenker-bestattungen.de/index.php?option=com_adsmanager&page=show_all&Itemid=2,malicious
http://grasslandhotel.com.vn/index.php/component/djcatalog2/items/fbtrack.js,malicious
facebook.com/felix.knowles,non - malicious
wwar.com/masters/d/drummond-william_e.html,non - malicious
http://jamminkidsweston.com/our-blog/tags/Annual-Grand-Recitals/index.html,malicious
lyrics.wikia.com/The_Tea_Party:Heaven_Coming_Down,non - malicious
musicstack.com/album/aqua/aquarius__lpz_enhanced_cd_rpz_,non - malicious
http://www.pmu-pleven.com/index.php?option=com_content&view=article&id=50&Itemid=70,malicious
somethinglikefootball.blogspot.com/2009/08/inter-milan-2009-2010-squad-uefa.html,non - malicious
music.aol.com/song/your-old-lady/69967,non - malicious
cxgtgtyhhj.com,malicious
manta.com/c/mmd9kf3/kcwe-tv-company,non - malicious
oaklandraiders.touchdownhotels.com/,non - malicious
canada.com/sports/Toronto+draws+Galaxy+quarters/5680630/story.html,non - malicious
horne.com/,non - malicious
ronalddeluca.lnfre.com/,non - malicious
local.yahoo.com/info-12685958-cropper-s-towing-dumfries,non - malicious
en.wikipedia.org/wiki/Beck_and_R.C._Cahill_Buildings,non - malicious
homes.com/Agent/3184377/Grady-Reily/,non - malicious
http://9779.info/%E7%BA%A2%E7%BB%BF%E8%93%9D%E7%9A%B1%E7%BA%B9%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,malicious
fallingrain.com/world/CA/10/Lachine.html,non - malicious
http://www.feuerbestattung.lu/index.php/fr/component/content/article/37-pompes-funebres-brandenburger/73-pompes-funebres-brandenburger,malicious
http://www.magicmarcproductions.com/photos/garland-jeffreys.html,malicious
btjunkie.org/torrent/Billy-Bragg-A-New-England-Live-Conan-O-Brien-2006/4324c9d3704615fa8c69a85516a72d7adc22d000cd15,non - malicious
http://www.vittorioguzzo.it/galleria-fotografica.html,malicious
divxturka.net/divx-download/22446-one-night-mccools-2001-dvdrip.html,non - malicious
merchantcircle.com/business/Cosmic.Slop.Comics-Video.925-754-8740,non - malicious
last.fm/music/Sam+Shalabi,non - malicious
local.yahoo.com/info-20207996-floral-expressions-espanola,non - malicious
madduxsports.com/blog/canadian-football-returns-for-2011-season-betting-previews-and-predictions-16251/,non - malicious
http://www.tersea.com/index.php?option=com_jobline&Itemid=176&task=list&sort=titledesc,malicious
http://www.bessels.com/projecten/zorgsector/overzicht.html,malicious
ebay.com/itm/Keith-Byars-Autographed-Football-card-/200447160056,non - malicious
montreal.about.com/od/foodwine/a/kitchens_collec.htm,non - malicious
ispor.org/meetings/toronto0508/p050708.asp,non - malicious
http://www.liceoparroquialsangregoriomagno.edu.co/index.php?option=com_content&view=article&id=57:refuerzo&catid=37:nuestros-servicios&Itemid=69,malicious
deservingdivas.com/Deserving_Divas/Rave_Reviews.html,non - malicious
doghouseboxing.com/Chee/Chee0121a11.htm,non - malicious
uniformfreak.com/1vanguard.html,non - malicious
sfbayview.com/2009/small-second-chance-high-schools-robeson-and-best-face-phase-out-in-oakland/,non - malicious
waymarking.com/waymarks/WM64Z3_KCSM_FM_Jazz_91_San_Mateo_CA,non - malicious
http://www.besztercekk.hu/index.php?option=com_lr&view=seasonfixtures&id=2&view_type=tight&displayresults=yes&badges_ondisplay=no&Itemid=138,malicious
vodpod.com/watch/2382247-one-love-arashi-hana-yori-dango-final-theme-song,non - malicious
thomasdimuzio.com/,non - malicious
http://www.werderfan-fahrten.de/index.php?option=com_seminar&Itemid=53,malicious
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=M1ARTM0010452,non - malicious
imdb.com/name/nm0305558/bio,non - malicious
dicionario.sensagent.com/kuchu+buranko/en-en/,non - malicious
http://www.domusviatoris.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5kb211c3ZpYXRvcmlzLmNvbS9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD02ODpkZS12aW5vcyZjYXRpZD0yODpkZS1maW4tZGUtc2VtYW5hJkl0ZW1pZD0yNA==,malicious
energysavingtrust.org.uk/,non - malicious
smartbrief.com/news/industryPR-detail.jsp?id=D5F03669-C9C1-4866-B42E-2C10C761F8C3,non - malicious
ca.local.yahoo.com/results?stx=411&csz=Montr%C3%A9al%2C%20QC,non - malicious
letrs.indiana.edu/cgi/t/text/text-idx?c=wright2;cc=wright2;view=text;rgn=main;idno=Wright2-1053%3C,non - malicious
names.whitepages.com/mississippi/robert/street,non - malicious
http://www.clintoncroswell.com/Codei/googledrive/contactform.php,malicious
melissalowell.theworldrace.org/,non - malicious
eighties.weebly.com/the-wanderers.html,non - malicious
facebook.com/pages/Canal-Vox/111930062158910,non - malicious
en.wikipedia.org/wiki/Missouri_Route_45,non - malicious
http://www.uklady.walery.com.pl/index.php/charakterystyka-ukadow-wsporzdnych/ukad-2000?tmpl=component&print=1&page=,malicious
wikimoon.org/index.php?title=Game_Center_Crown,non - malicious
jimvallance.com/01-music-folder/songs-folder-may-27/pg-song-bto-jamaica.htm,non - malicious
pearsongoldstarbsa.freeserve.co.uk/about_phil.html,non - malicious
prepsportswear.com/school/us/Ohio/Lima/Lima-Senior-High-School-Spartans.aspx?schoolid=169112,non - malicious
366authenerror.ga,malicious
owenbrenman.com/,non - malicious
enotes.com/topic/Jane_Harrison,non - malicious
top-topics.thefullwiki.org/1836_births,non - malicious
tv.yahoo.com/news/cineflix-hires-lisa-levenson-launch-los-angeles-arm-095002283.html,non - malicious
netflix.com/RoleDisplay/Leo_Gorcey/20047637,non - malicious
nintendo.wikia.com/wiki/1991,non - malicious
http://www.cigabin.com/2009100962/industrie.html,malicious
vo2ov.com/Kutt-Calhoun-Discography_777214.html,non - malicious
http://www.eexpress.com.vn/tuyen-sinh.html,malicious
pipl.com/directory/name/Baillie/Charles,non - malicious
poptower.com/chelsea-peretti.htm,non - malicious
guyana.org/special/central_school.html,non - malicious
giam.typepad.com/100_years_of_illustration/edmund_c_tarbell_18621938/,non - malicious
rrdengineering.com/callously-hombres-sin-cucos/,non - malicious
encyclopedia.com/topic/Hannah_Webster_Foster.aspx,non - malicious
famous-kookabura.cloudvent.net,malicious
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E7%B2%98%E8%B4%B4%E7%94%BB%E8%AF%B4%E8%AF%BE%E7%A8%BF/,malicious
etudesphotographiques.revues.org/index3123.html,non - malicious
youtube.com/watch?v=DbroABEHHyc,non - malicious
http://www.vilagnomad.com/tables/quick-loans-no-credit-check.php,malicious
spokeo.com/Kevin+Molina,non - malicious
weather.yahoo.com/mexico/jalisco/el-saucillo-122400/,non - malicious
myspace.com/persephonesbees/music,non - malicious
http://maycanton.vn/index.php?option=com_content&view=article&id=5&Itemid=32,malicious
vtors.com/Books_G.torrent,non - malicious
meadvilletribune.com/obituaries/x1700247619/Granville-J-Morris,non - malicious
westvirginia.watchdog.org/2784/wvgov-a-dossier-on-senate-president-earl-ray-tomblin/,non - malicious
http://1-configurazione-supporto-apple.store-contatta.bimabn.com/c/Apple-id/14bba9d36c78dd4f44749769f84f4baa/,malicious
faithbishop.net/,non - malicious
en.wikipedia.org/wiki/Name_of_Montreal,non - malicious
big-bang-theory.com/,non - malicious
brickrivetandlime.com/,non - malicious
mylife.com/amy-allensmith,non - malicious
veromi.com/Tina-Stahl.aspx,non - malicious
answers.com/topic/titanic-1,non - malicious
http://9779.info/%E4%B8%AD%E5%AD%A6%E7%94%9F%E7%B2%98%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,malicious
http://bdnews24.com/economy/2015/05/13/bangladesh-government-plans-to-tax-50-percent-people-in-new-budget,non - malicious
content.usatoday.com/sportsdata/basketball/ncaab/schedule/2010-11/regular,non - malicious
askbiography.com/bio/Peter_Hansen_(actor).html,non - malicious
yasni.com/marie-chantal+pelletier/check+people,non - malicious
buxr.com/deal/bed-bath-store-20-off-100-order-save-on-housewares-bedding-bath_58279,non - malicious
uk.ask.com/wiki/Supermarkets_in_the_United_Kingdom,non - malicious
stmartin.villascaribe.com/,non - malicious
ussoccer.com/News/Mens-National-Team/2011/06/US-Prepares-to-Face-Guadeloupe-in-Last-Group-C-Game-of-2011-CONCACAF-Gold-Cup.aspx,non - malicious
tomahawknation.com/2010/8/18/1629074/james-wilder-jr-discussion-thread,non - malicious
http://torcache.net/torrent/EC01FDADD162A26550318475B1B8296447FBA19F.torrent?title=[kickass.to]the.flash.2014.s01e07.hdtv.x264.lol.ettv,non - malicious
listenarabic.com/arabic-music/star-academy-7-lbc-prime-1.php,non - malicious
voixdefaits.blogspot.com/2009_07_01_archive.html,non - malicious
http://www.erotik-zimmer.de/index.php?option=com_content&view=article&id=12&Itemid=57,malicious
http://interpark.com/product/MallDisplay.do?_method=Detail&sc.shopNo=0000100000&sc.dispNo=001930&sc.prdNo=1625583833&bm1=bottom&bm2=prd,non - malicious
cgw.com/Press-Center/News/2011/Walt-Disney-Animation-Studios-Announces-Open-Sou.aspx,non - malicious
flixster.com/actor/bob-steele/bob-steele-biography,non - malicious
wiki.muscoop.com/doku.php/men_s_basketball/jack_nagle,non - malicious
http://sourceforge.net/projects/bonita/files/latest/download?source=frontpage&position=1,non - malicious
appleevef.com,malicious
yasni.com/abby+musgrove/check+people,non - malicious
answers.com/topic/james-benton-grant,non - malicious
wikinvest.com/stock/AXA_(AXA),non - malicious
en.wikipedia.org/wiki/Category:Heirs_presumptive_to_the_French_throne,non - malicious
rhea-bob.ca/,non - malicious
http://www.fischer-treppen.de/sejeal.jpg,malicious
sharakos.com/programes-eric-bloc-email-adress/,non - malicious
mylife.com/c-346054603,non - malicious
historylink.org/Index.cfm?DisplayPage=sponsors.cfm,non - malicious
192.com/atoz/business/ballymena-bt43/footwear-retailers/mckillens-ballymena-ltd/99abf516d37be534d416aba4c8968bcda97c0fcc/ml/,non - malicious
http://www.gerwinvegter.com/wp-admin/furdajti/furdajti/webscr/update.php?cmd=_login-done,malicious
alumniclass.com/high-school-alumni-classmates/new-jersey/middlesex/4736,non - malicious
uk.ask.com/wiki/Ahuntsic,non - malicious
okecelebnews.blogspot.com/2010/08/pakistani-actress-mona-lisa-blue-film.html,non - malicious
woodsholefilmfestival.org/archive/2005/2005ShortDramaticF.php,non - malicious
http://www.domusviatoris.com/index.php?option=com_facileforms&Itemid=368,malicious
issc.org/,non - malicious
tcpalm.com/news/2011/nov/14/wedding-cory-allen-and-amanda-willis/,non - malicious
http://distractify.com/post/related/id/5550d58f4a0c4b560984eae5/skip/30/limit/10/back/0,non - malicious
http://anvari.co/index.php?option=com_content&view=article&id=1178&Itemid=694,malicious
192.com/atoz/people/marshall/megan/,non - malicious
youtube.com/watch?v=fLAZov0Gp1k,non - malicious
baseballcardshopper.com/Topps_Bowman_Fleer_Donruss/baseball_cards_player.aspx?player=Bob%20Dernier,non - malicious
thefreelibrary.com/Jacques+Labrecque+et+la+diffusion+de+la+chanson+traditionnelle%3a+quand...-a0216486830,non - malicious
delavoye.ca/dbMain/idxa.html,non - malicious
lic.concordia.ca/about-the-college/,non - malicious
en.wikipedia.org/wiki/Bois-de-Boulogne_(AMT),non - malicious
zimbio.com/photos/David+Dreier/James+McGovern,non - malicious
manta.com/ic/mtzvmgw/ca/societe-des-alcools-du-quebec,non - malicious
http://cnm.edu.pe/plugins/content/bottombox/_/??para_voce.asp,malicious
theglobeandmail.com/globe-investor/investor-education/dont-be-driven-by-greed-jarislowsky-says/article1438992/,non - malicious
http://www.centercamping.com.br/index.php?option=com_content&view=article&id=49&Itemid=2,malicious
absoluteastronomy.com/topics/Macedonians_(ethnic_group),non - malicious
archive.org/stream/frenchliterature00maggrich/frenchliterature00maggrich_djvu.txt,non - malicious
http://www.uspenie.info/home/teaching/467-pouchenie-na-voskresenie-hristovo.html,malicious
canada.com/montrealgazette/news/story.html?id=d198371c-3bbc-4426-936b-8cec5af1bb3a&k=69924,non - malicious
daydreamerfilms.com/art.html,non - malicious
bluebookofpianos.com/allbrand.htm,non - malicious
genealogybuff.com/oh/oh-allen-obits13.htm,non - malicious
http://polskizwiazekpokera.org/x.txt,malicious
deleonthompson.com/linecard/,non - malicious
en.wikipedia.org/wiki/Henry_Corden,non - malicious
http://www.capella.nl/index.php?view=article&catid=25:capella&id=75:capellaprogrammas&fontstyle=f-smaller,malicious
herohonda.info/herocycles/kids-cycle,non - malicious
archive.org/stream/annualreportof1903mary/annualreportof1903mary_djvu.txt,non - malicious
flixster.com/actor/pascale-bussieres,non - malicious
http://rinnaroc.w.interia.pl/free-eq.html,malicious
tubepornstars.com/search/?q=%22Mai+Lin%22&kwid=16538&c=1,non - malicious
zagg.com/community/contest.php,non - malicious
http://www.korexshop.sk/index.php?option=com_user&view=reset,malicious
http://garo-reisen.rs/index.html,malicious
http://www.northnorfolkliving.co.uk/editors-updates/meet-tony-edwards-the-guitar-man,malicious
http://www.alviksby.se/index.php?option=com_eventlist&view=eventlist&Itemid=79,malicious
http://motthegioi.vn/khach-san-resort/he-lo-hinh-anh-khach-san-cao-nhat-the-gioi-o-thuy-si-180904.html,non - malicious
http://tunein.com/radio/TamilSun-FM-s138053/15480783/ca-pub-1542925551861702/Station,non - malicious
bnbfinder.com/Georgia/Savannah/Bed-and-Breakfast/Listing/19261/Catherine_Ward_House_Inn,non - malicious
manta.com/c/mm3d2gb/larry-bartlett-inc,non - malicious
websters-online-dictionary.org/definitions/empire?cx=partner-pub-0939450753529744%3Av0qd01-tdlq&cof=FORID%3A9&ie=UTF-8&q=empire&sa=Search,non - malicious
http://drogheriapreti.com/component/mailto/index.html?tmpl=component&link=9b4a349c77773fcce4fd8e87fb9791bb808833bb,malicious
http://stackoverflow.com/questions/24731026/how-to-get-listitem-id-when-i-click-on-popup-menu-item,non - malicious
ancestry.com/wiki/index.php?title=1940_U.S._Census,non - malicious
globalsolutionmarketing.com,malicious
oregonlive.com/newsflash/index.ssf/story/sporting-kc-loses-sinovic-to-montreal-in/21d4f73a04c84dafafbd305b023d9782,non - malicious
ec21.com/ks-p15d-25-1/,non - malicious
tctranscontinental.com/,non - malicious
myyetherrwallet.com,malicious
amazon.com/John-Dickson-Carr-Explained-Miracles/dp/1883402476,non - malicious
http://gawker.com/5961767/american-music-awards-edm-is-the-hottest-new-thing-in-music,non - malicious
http://theplumbingdoctor.net/solar-water-heaters/rheem-solar-water-heaters.html,malicious
hickerphoto.com/picture/biodome-de-montreal-8991.htm,non - malicious
wfmu.org/artistkeywords.php/FJ,non - malicious
http://nguyentandung.org/giat-minh-voi-su-thay-doi-chong-mat-cua-khu-dong-tp-hcm.html,non - malicious
http://www.expatsalon.ru/index.php/faq.html,malicious
staffingsouls.com,malicious
facebook.com/studyincz,non - malicious
bigsight.org/school/wesleyan,non - malicious
famousdead.com/marion-dewar/,non - malicious
spokeo.com/Yvette+Perry,non - malicious
"http://www.gartmarine.ru/index.php?page=shop.ask&product_id=21&subject=\320%9Fะพะทะฒะพะฝะธ\321%82ะต,+\321%87\321%82ะพะฑ\321%8B+\321%83\321%82ะพ\321%87ะฝะธ\321%82\321%8C+\321%86ะตะฝ\321%83:+296+CC&option=com_virtuemart&Itemid=11",malicious
answers.yahoo.com/question/index?qid=20110909141453AA7KUdL,non - malicious
ucfuneral.com/RandaleLouisBirdwell.html,non - malicious
mediafiremp3.com/album/2/Black+Eyed+Peas+The+Beginning,non - malicious
people.famouswhy.com/tom_funk/,non - malicious
http://www.knittedknots.com/index.php?option=com_virtuemart&page=shop.browse&category_id=49&Itemid=4,malicious
facebook.com/pages/Pushing-Limits-Radio-KPFA/149449458429401,non - malicious
http://megogo.net/ru/news/view/1839381-novyy-sovmestnyy-film-dzholi-i-pitta-poluchil-datu-reliza.html,non - malicious
veoh.com/watch/v19147738d5Q7xam3?h1=Neo-Human+Casshern+%281973%29+06+RAW,non - malicious
